1.2016;01.01.2016;4001;0;26100;1;0;0;0;0;0.00;vklad;
1.2016;01.01.2016;4002;26100;0;1;0;0;0;0;0.00;vyber;
1.2016;01.01.2016;4003;21300;33500;25;0;0;0;0;0.00;PHM vseob;
1.2016;01.01.2016;4003;34300;33500;25;0;0;0;0;0.00;PHM vseob;
1.2016;01.01.2016;4004;21300;0;25;0;0;0;0;0.00;PHM banka;
1.2016;01.01.2016;4004;34300;0;25;0;0;0;0;0.00;PHM banka;
1.2016;01.01.2016;4005;34300;37900;35;0;0;0;0;0.00;samozd. vyd.;
1.2016;01.01.2016;4005;37900;34300;85;0;0;0;0;0.00;samozd. vyd.;
