1.2015;01.01.2015;4001;0;26100;1;0;0;0;0;0.00;vklad;
1.2015;01.01.2015;4002;26100;0;1;0;0;0;0;0.00;vyber;
1.2015;01.01.2015;4003;21300;33500;25;0;0;0;0;0.00;PHM;
1.2015;01.01.2015;4003;34300;33500;25;0;0;0;0;0.00;PHM;

